,Date,Open,High,Low,CloseClose price adjusted for splits.,Adj CloseAdjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
2700,"Aug 14, 2014",73.97,74.38,73.69,74.30,73.95,"22,207,000"
2701,"Aug 13, 2014",73.12,74.25,73.05,73.77,73.42,"29,266,000"
2702,"Aug 12, 2014",73.09,73.33,72.22,72.83,72.49,"27,419,000"
2703,"Aug 11, 2014",73.46,73.91,73.06,73.44,73.10,"24,591,000"
2704,"Aug 8, 2014",73.40,73.43,72.56,73.06,72.72,"27,202,000"
2705,"Aug 7, 2014",73.00,74.00,72.70,73.17,72.83,"38,141,000"
2706,"Aug 6, 2014",72.02,73.72,71.79,72.47,72.13,"30,986,000"
2707,"Aug 5, 2014",73.20,73.59,72.18,72.69,72.35,"34,986,000"
2708,"Aug 4, 2014",72.36,73.88,72.36,73.51,73.17,"30,777,000"
2709,"Aug 1, 2014",72.22,73.22,71.55,72.36,72.02,"43,535,000"
2710,"Jul 31, 2014",74.00,74.17,72.44,72.65,72.31,"43,992,000"
2711,"Jul 30, 2014",74.21,75.19,74.13,74.68,74.33,"36,853,000"
2712,"Jul 29, 2014",74.72,74.92,73.42,73.71,73.36,"41,324,000"
2713,"Jul 28, 2014",75.17,75.50,73.85,74.92,74.57,"41,725,000"
2714,"Jul 25, 2014",74.99,75.67,74.66,75.19,74.84,"45,917,000"
2715,"Jul 24, 2014",75.96,76.74,74.51,74.98,74.63,"124,168,000"
2716,"Jul 23, 2014",69.74,71.33,69.61,71.29,70.96,"78,435,000"
2717,"Jul 22, 2014",69.76,69.77,68.61,69.27,68.95,"40,398,000"
2718,"Jul 21, 2014",68.81,69.96,68.50,69.40,69.07,"49,539,000"
2719,"Jul 18, 2014",66.80,68.46,66.16,68.42,68.10,"42,456,000"
2720,"Jul 17, 2014",67.03,67.85,66.04,66.41,66.10,"38,188,000"
2721,"Jul 16, 2014",67.54,67.94,67.07,67.66,67.34,"29,541,600"
2722,"Jul 15, 2014",67.96,68.09,66.26,67.17,66.85,"44,213,200"
2723,"Jul 14, 2014",67.13,68.17,66.90,67.90,67.58,"38,537,000"
2724,"Jul 11, 2014",65.28,66.59,64.79,66.34,66.03,"39,212,000"
2725,"Jul 10, 2014",63.31,65.34,63.05,64.87,64.57,"44,422,000"
2726,"Jul 9, 2014",63.41,65.12,63.15,64.97,64.67,"51,432,000"
2727,"Jul 8, 2014",65.06,65.56,62.21,62.76,62.47,"68,926,000"
2728,"Jul 7, 2014",66.30,66.57,65.12,65.29,64.98,"28,745,000"
2729,"Jul 3, 2014",66.86,67.00,65.76,66.29,65.98,"25,203,200"
2730,"Jul 2, 2014",68.04,68.30,65.79,66.45,66.14,"41,895,000"
2731,"Jul 1, 2014",67.58,68.44,67.39,68.06,67.74,"33,243,000"
2732,"Jun 30, 2014",67.46,67.92,67.13,67.29,66.97,"27,102,800"
2733,"Jun 27, 2014",67.31,67.70,66.84,67.60,67.28,"46,461,000"
2734,"Jun 26, 2014",68.00,68.00,66.90,67.13,66.82,"47,714,000"
2735,"Jun 25, 2014",65.58,67.48,65.57,67.44,67.12,"44,308,000"
2736,"Jun 24, 2014",65.36,67.17,65.27,65.72,65.41,"57,335,000"
2737,"Jun 23, 2014",64.32,65.66,64.22,65.37,65.06,"34,560,000"
2738,"Jun 20, 2014",64.46,64.81,63.35,64.50,64.20,"46,466,000"
2739,"Jun 19, 2014",65.46,65.58,64.21,64.34,64.04,"34,245,000"
2740,"Jun 18, 2014",64.49,65.75,64.05,65.60,65.29,"35,570,000"
2741,"Jun 17, 2014",64.10,64.88,63.93,64.40,64.10,"27,715,000"
2742,"Jun 16, 2014",64.16,64.88,63.75,64.19,63.89,"31,046,000"
2743,"Jun 13, 2014",64.70,64.97,63.83,64.50,64.20,"29,419,000"
2744,"Jun 12, 2014",65.85,66.47,64.06,64.29,63.99,"55,730,000"
2745,"Jun 11, 2014",65.32,65.80,64.90,65.78,65.47,"44,242,000"
2746,"Jun 10, 2014",63.53,65.82,63.50,65.77,65.46,"69,338,000"
2747,"Jun 9, 2014",62.40,63.34,61.79,62.88,62.59,"37,617,000"
2748,"Jun 6, 2014",63.37,63.48,62.15,62.50,62.21,"42,442,000"
2749,"Jun 5, 2014",63.66,64.36,62.82,63.19,62.89,"47,352,000"
2750,"Jun 4, 2014",62.45,63.59,62.07,63.34,63.04,"36,514,000"
2751,"Jun 3, 2014",62.62,63.42,62.32,62.87,62.58,"32,217,000"
2752,"Jun 2, 2014",63.23,63.59,62.05,63.08,62.78,"35,996,000"
2753,"May 30, 2014",63.95,64.17,62.56,63.30,63.00,"45,253,500"
2754,"May 29, 2014",63.84,64.30,63.51,63.83,63.53,"42,700,000"
2755,"May 28, 2014",63.39,64.14,62.62,63.51,63.21,"47,795,000"
2756,"May 27, 2014",61.62,63.51,61.57,63.48,63.18,"55,682,000"
2757,"May 23, 2014",60.41,61.45,60.15,61.35,61.06,"38,294,000"
2758,"May 22, 2014",60.94,61.48,60.40,60.52,60.24,"54,200,000"
2759,"May 21, 2014",58.56,60.50,58.25,60.49,60.21,"58,992,000"
2760,"May 20, 2014",59.50,60.19,58.18,58.56,58.29,"53,931,000"
2761,"May 19, 2014",57.89,59.56,57.57,59.21,58.93,"43,034,000"
2762,"May 16, 2014",58.31,58.45,57.31,58.02,57.75,"47,933,000"
2763,"May 15, 2014",59.26,59.38,57.52,57.92,57.65,"56,814,000"
2764,"May 14, 2014",59.53,60.45,58.95,59.23,58.95,"47,429,000"
2765,"May 13, 2014",59.66,60.89,59.51,59.83,59.55,"48,525,000"
2766,"May 12, 2014",57.98,59.90,57.98,59.83,59.55,"48,575,000"
2767,"May 9, 2014",56.85,57.65,56.38,57.24,56.97,"52,584,000"
2768,"May 8, 2014",57.23,58.82,56.50,56.76,56.49,"61,251,000"
2769,"May 7, 2014",58.77,59.30,56.26,57.39,57.12,"78,587,000"
2770,"May 6, 2014",60.98,61.15,58.49,58.53,58.26,"55,901,000"
2771,"May 5, 2014",59.67,61.35,59.18,61.22,60.93,"46,057,000"
2772,"May 2, 2014",61.30,61.89,60.18,60.46,60.18,"54,189,000"
2773,"May 1, 2014",60.43,62.28,60.21,61.15,60.86,"82,429,000"
2774,"Apr 30, 2014",57.58,59.85,57.16,59.78,59.50,"76,093,000"
2775,"Apr 29, 2014",56.09,58.28,55.84,58.15,57.88,"75,557,000"
2776,"Apr 28, 2014",58.05,58.31,54.66,56.14,55.88,"107,758,000"
2777,"Apr 25, 2014",59.97,60.01,57.57,57.71,57.44,"92,502,000"
2778,"Apr 24, 2014",63.60,63.65,59.77,60.87,60.58,"138,769,000"
2779,"Apr 23, 2014",63.45,63.48,61.26,61.36,61.07,"95,908,700"
2780,"Apr 22, 2014",62.65,63.44,62.22,63.03,62.73,"60,631,000"
2781,"Apr 21, 2014",59.46,61.24,59.15,61.24,60.95,"60,364,000"
2782,"Apr 17, 2014",59.30,60.58,58.72,58.94,58.66,"88,040,000"
2783,"Apr 16, 2014",59.79,60.19,57.74,59.72,59.44,"78,774,000"
2784,"Apr 15, 2014",59.29,59.68,55.88,59.09,58.81,"108,623,000"
2785,"Apr 14, 2014",60.09,60.45,57.78,58.89,58.61,"72,325,000"
2786,"Apr 11, 2014",57.60,60.31,57.31,58.53,58.26,"91,452,000"
2787,"Apr 10, 2014",63.08,63.18,58.68,59.16,58.88,"114,988,000"
2788,"Apr 9, 2014",59.63,62.46,59.19,62.41,62.12,"100,215,000"
2789,"Apr 8, 2014",57.68,58.71,57.17,58.19,57.92,"78,836,000"
2790,"Apr 7, 2014",55.90,58.00,55.44,56.95,56.68,"108,488,000"
2791,"Apr 4, 2014",59.94,60.20,56.32,56.75,56.48,"125,214,400"
2792,"Apr 3, 2014",62.55,63.17,59.13,59.49,59.21,"83,859,000"
2793,"Apr 2, 2014",63.21,63.91,62.21,62.72,62.43,"66,277,000"
2794,"Apr 1, 2014",60.46,62.66,60.24,62.62,62.33,"59,291,000"
2795,"Mar 31, 2014",60.78,61.52,59.87,60.24,59.96,"53,011,000"
2796,"Mar 28, 2014",61.34,61.95,59.34,60.01,59.73,"67,052,000"
2797,"Mar 27, 2014",60.51,61.90,57.98,60.97,60.68,"112,650,000"
2798,"Mar 26, 2014",64.74,64.95,60.37,60.39,60.11,"97,503,900"
2799,"Mar 25, 2014",64.89,66.19,63.78,64.89,64.59,"68,786,000"
2800,"Mar 24, 2014",67.19,67.36,63.36,64.10,63.80,"85,696,000"
2801,"Mar 21, 2014",67.53,67.92,66.18,67.24,66.92,"59,999,900"
2802,"Mar 20, 2014",68.01,68.23,66.82,66.97,66.66,"44,439,000"
2803,"Mar 19, 2014",69.17,69.29,67.47,68.24,67.92,"43,981,000"
2804,"Mar 18, 2014",68.76,69.60,68.30,69.19,68.87,"40,827,000"
2805,"Mar 17, 2014",68.18,68.95,66.62,68.74,68.42,"52,197,000"
2806,"Mar 14, 2014",68.49,69.43,67.46,67.72,67.40,"48,227,000"
2807,"Mar 13, 2014",71.29,71.35,68.15,68.83,68.51,"57,091,000"
2808,"Mar 12, 2014",69.86,71.35,69.00,70.88,70.55,"46,340,500"
2809,"Mar 11, 2014",72.50,72.59,69.96,70.10,69.77,"59,408,300"
2810,"Mar 10, 2014",70.77,72.15,70.51,72.03,71.69,"59,871,600"
2811,"Mar 7, 2014",71.08,71.18,69.47,69.80,69.47,"38,927,000"
2812,"Mar 6, 2014",71.88,71.89,70.25,70.84,70.51,"46,026,500"
2813,"Mar 5, 2014",69.69,71.97,69.62,71.57,71.23,"74,567,700"
2814,"Mar 4, 2014",68.66,68.90,67.62,68.80,68.48,"42,013,500"
2815,"Mar 3, 2014",66.96,68.05,66.51,67.41,67.09,"56,824,100"
2816,"Feb 28, 2014",69.47,69.88,67.38,68.46,68.14,"66,783,700"
2817,"Feb 27, 2014",69.34,70.01,68.87,68.94,68.62,"41,653,700"
2818,"Feb 26, 2014",70.19,71.22,68.85,69.26,68.94,"55,322,700"
2819,"Feb 25, 2014",70.95,71.00,69.45,69.85,69.52,"52,077,000"
2820,"Feb 24, 2014",68.74,71.44,68.54,70.78,70.45,"76,620,300"
2821,"Feb 21, 2014",69.69,69.96,68.45,68.59,68.27,"70,932,400"
2822,"Feb 20, 2014",67.73,70.11,65.73,69.63,69.30,"130,928,900"
2823,"Feb 19, 2014",67.05,69.08,67.00,68.06,67.74,"62,087,100"
2824,"Feb 18, 2014",66.94,67.54,66.07,67.30,66.98,"43,809,900"
2825,"Feb 14, 2014",67.50,67.58,66.72,67.09,66.78,"36,694,900"
2826,"Feb 13, 2014",64.18,67.33,64.05,67.33,67.01,"61,911,700"
2827,"Feb 12, 2014",64.92,65.06,64.05,64.45,64.15,"47,282,100"
2828,"Feb 11, 2014",63.75,65.00,63.35,64.85,64.55,"45,675,600"
2829,"Feb 10, 2014",64.30,64.49,63.47,63.55,63.25,"43,666,100"
2830,"Feb 7, 2014",62.27,64.57,62.22,64.32,64.02,"60,704,300"
2831,"Feb 6, 2014",61.46,62.78,61.46,62.16,61.87,"42,086,500"
2832,"Feb 5, 2014",62.74,63.16,61.27,62.19,61.90,"51,685,100"
2833,"Feb 4, 2014",62.05,63.14,61.82,62.75,62.46,"45,985,500"
2834,"Feb 3, 2014",63.03,63.77,60.70,61.48,61.19,"74,866,600"
2835,"Jan 31, 2014",60.47,63.37,60.17,62.57,62.28,"87,794,600"
2836,"Jan 30, 2014",62.12,62.50,60.46,61.08,60.79,"150,178,900"
2837,"Jan 29, 2014",54.61,54.95,53.19,53.53,53.28,"92,995,600"
2838,"Jan 28, 2014",54.02,55.28,54.00,55.14,54.88,"48,191,200"
2839,"Jan 27, 2014",54.73,54.94,51.85,53.55,53.30,"73,924,100"
2840,"Jan 24, 2014",56.15,56.42,54.40,54.45,54.19,"55,200,700"
2841,"Jan 23, 2014",56.37,56.68,55.69,56.63,56.36,"47,951,800"
2842,"Jan 22, 2014",58.85,59.31,57.10,57.51,57.24,"61,352,900"
2843,"Jan 21, 2014",56.60,58.58,56.50,58.51,58.24,"48,669,200"
2844,"Jan 17, 2014",57.30,57.82,56.07,56.30,56.04,"40,849,200"
2845,"Jan 16, 2014",57.26,58.02,56.83,57.19,56.92,"34,541,800"
2846,"Jan 15, 2014",57.98,58.57,57.27,57.60,57.33,"33,663,400"
2847,"Jan 14, 2014",56.46,57.78,56.10,57.74,57.47,"37,503,600"
2848,"Jan 13, 2014",57.91,58.25,55.38,55.91,55.65,"63,010,900"
2849,"Jan 10, 2014",57.13,58.30,57.06,57.94,57.67,"42,449,500"
2850,"Jan 9, 2014",58.65,58.96,56.65,57.22,56.95,"92,253,300"
2851,"Jan 8, 2014",57.60,58.41,57.23,58.23,57.96,"56,682,400"
2852,"Jan 7, 2014",57.70,58.55,57.22,57.92,57.65,"77,207,400"
2853,"Jan 6, 2014",54.42,57.26,54.05,57.20,56.93,"68,852,600"
2854,"Jan 3, 2014",55.02,55.65,54.53,54.56,54.30,"38,246,200"
2855,"Jan 2, 2014",54.83,55.22,54.19,54.71,54.45,"43,195,500"
2856,"Dec 31, 2013",54.12,54.86,53.91,54.65,54.39,"43,076,200"
2857,"Dec 30, 2013",54.93,55.18,53.43,53.71,53.46,"68,307,000"
2858,"Dec 27, 2013",57.48,57.68,55.25,55.44,55.18,"60,466,000"
2859,"Dec 26, 2013",58.32,58.38,57.37,57.73,57.46,"55,101,000"
2860,"Dec 24, 2013",58.27,58.58,56.91,57.96,57.69,"46,617,800"
2861,"Dec 23, 2013",55.50,58.32,55.45,57.77,57.50,"98,297,000"
2862,"Dec 20, 2013",54.93,55.15,54.23,55.12,54.86,"239,824,000"
2863,"Dec 19, 2013",54.33,55.19,53.95,55.05,54.79,"89,753,200"
2864,"Dec 18, 2013",54.86,55.89,53.75,55.57,55.31,"76,003,000"
2865,"Dec 17, 2013",54.76,55.18,54.24,54.86,54.60,"78,751,000"
2866,"Dec 16, 2013",53.25,54.50,52.91,53.81,53.56,"85,119,000"
2867,"Dec 13, 2013",51.66,53.50,51.34,53.32,53.07,"82,641,000"
2868,"Dec 12, 2013",51.05,52.07,50.66,51.83,51.59,"92,723,000"
2869,"Dec 11, 2013",50.55,50.77,49.01,49.38,49.15,"65,776,000"
2870,"Dec 10, 2013",48.64,50.77,48.54,50.25,50.01,"68,479,000"
2871,"Dec 9, 2013",48.09,48.97,47.74,48.84,48.61,"36,056,000"
2872,"Dec 6, 2013",48.98,49.39,47.71,47.94,47.72,"42,938,000"
2873,"Dec 5, 2013",48.15,48.70,47.87,48.34,48.11,"43,855,000"
2874,"Dec 4, 2013",46.46,48.77,46.26,48.62,48.39,"60,890,000"
2875,"Dec 3, 2013",46.75,47.20,46.29,46.73,46.51,"32,086,000"
2876,"Dec 2, 2013",46.90,47.54,46.26,47.06,46.84,"50,774,000"
2877,"Nov 29, 2013",46.75,47.21,46.50,47.01,46.79,"22,953,900"
2878,"Nov 27, 2013",45.97,46.67,45.53,46.49,46.27,"44,993,000"
2879,"Nov 26, 2013",44.66,46.17,43.55,45.89,45.67,"82,016,000"
2880,"Nov 25, 2013",46.36,46.65,44.04,44.82,44.61,"82,565,000"
2881,"Nov 22, 2013",47.04,47.27,45.96,46.23,46.01,"40,545,000"
2882,"Nov 21, 2013",46.99,47.46,46.69,46.70,46.48,"34,886,000"
2883,"Nov 20, 2013",46.61,47.55,46.31,46.43,46.21,"53,933,000"
2884,"Nov 19, 2013",46.26,47.00,45.72,46.36,46.14,"75,602,000"
2885,"Nov 18, 2013",48.47,48.84,45.80,45.83,45.62,"85,910,000"
2886,"Nov 15, 2013",49.11,49.48,48.71,49.01,48.78,"42,453,000"
2887,"Nov 14, 2013",48.70,49.57,48.03,48.99,48.76,"75,117,000"
2888,"Nov 13, 2013",46.23,48.74,46.06,48.71,48.48,"79,245,000"
2889,"Nov 12, 2013",46.00,47.37,45.83,46.61,46.39,"68,196,000"
2890,"Nov 11, 2013",47.04,47.53,45.73,46.20,45.98,"80,910,000"
2891,"Nov 8, 2013",47.81,48.65,47.25,47.53,47.31,"70,731,000"
2892,"Nov 7, 2013",49.24,49.87,47.30,47.56,47.34,"97,128,000"
2893,"Nov 6, 2013",50.26,50.45,48.71,49.12,48.89,"67,889,000"
2894,"Nov 5, 2013",47.79,50.18,47.51,50.11,49.87,"76,835,000"
2895,"Nov 4, 2013",49.37,49.75,48.02,48.22,47.99,"80,371,000"
2896,"Nov 1, 2013",50.85,52.09,49.72,49.75,49.52,"95,033,000"
2897,"Oct 31, 2013",47.16,52.00,46.50,50.21,49.97,"248,809,000"
2898,"Oct 30, 2013",50.00,50.21,48.75,49.01,48.78,"127,073,000"
2899,"Oct 29, 2013",50.73,50.79,49.25,49.40,49.17,"102,143,000"
2900,"Oct 28, 2013",51.54,51.70,49.61,50.23,49.99,"73,472,000"
2901,"Oct 25, 2013",53.18,53.24,51.88,51.95,51.71,"45,085,000"
2902,"Oct 24, 2013",52.38,52.84,51.59,52.45,52.20,"46,775,000"
2903,"Oct 23, 2013",51.75,52.25,51.13,51.90,51.66,"57,207,000"
2904,"Oct 22, 2013",54.33,54.76,52.20,52.68,52.43,"83,204,000"
2905,"Oct 21, 2013",54.68,54.81,53.51,53.85,53.60,"58,235,000"
2906,"Oct 18, 2013",54.18,54.83,53.60,54.22,53.97,"88,260,000"
2907,"Oct 17, 2013",51.12,52.22,50.95,52.21,51.97,"71,522,000"
2908,"Oct 16, 2013",50.04,51.24,49.90,51.14,50.90,"64,678,000"
2909,"Oct 15, 2013",49.99,51.00,49.18,49.50,49.27,"81,167,000"
2910,"Oct 14, 2013",48.31,49.63,47.91,49.51,49.28,"68,781,000"
2911,"Oct 11, 2013",49.18,49.87,48.79,49.11,48.88,"58,428,000"
2912,"Oct 10, 2013",47.87,49.68,47.83,49.05,48.82,"99,774,000"
2913,"Oct 9, 2013",47.38,47.84,45.26,46.77,46.55,"147,297,000"
2914,"Oct 8, 2013",50.60,50.60,47.08,47.14,46.92,"136,081,000"
2915,"Oct 7, 2013",50.73,51.29,50.40,50.52,50.28,"57,204,000"
2916,"Oct 4, 2013",49.77,51.16,49.57,51.04,50.80,"74,447,000"
2917,"Oct 3, 2013",50.47,50.72,49.06,49.18,48.95,"82,045,000"
2918,"Oct 2, 2013",50.13,51.10,49.95,50.28,50.04,"62,834,000"
2919,"Oct 1, 2013",49.97,51.03,49.45,50.42,50.18,"98,114,000"
2920,"Sep 30, 2013",50.14,51.60,49.80,50.23,49.99,"100,095,000"
2921,"Sep 27, 2013",50.29,51.28,49.86,51.24,51.00,"81,410,500"
2922,"Sep 26, 2013",50.01,50.60,49.50,50.39,50.15,"98,220,100"
2923,"Sep 25, 2013",49.23,49.54,48.46,49.46,49.23,"87,879,700"
2924,"Sep 24, 2013",48.51,49.66,48.16,48.45,48.22,"136,716,100"
2925,"Sep 23, 2013",47.28,47.55,46.29,47.19,46.97,"75,177,000"
2926,"Sep 20, 2013",46.32,47.60,45.74,47.49,47.27,"115,508,400"
2927,"Sep 19, 2013",45.51,46.05,45.23,45.98,45.76,"63,972,400"
2928,"Sep 18, 2013",44.84,45.47,44.40,45.23,45.02,"79,317,000"
2929,"Sep 17, 2013",42.50,45.44,42.43,45.07,44.86,"91,934,600"
2930,"Sep 16, 2013",44.85,44.94,42.43,42.51,42.31,"70,424,200"
2931,"Sep 13, 2013",45.04,45.08,43.93,44.31,44.10,"52,765,300"
2932,"Sep 12, 2013",45.53,45.62,44.65,44.75,44.54,"68,072,300"
2933,"Sep 11, 2013",43.39,45.09,43.11,45.04,44.83,"72,328,300"
2934,"Sep 10, 2013",44.24,44.26,43.23,43.60,43.40,"54,540,300"
2935,"Sep 9, 2013",44.36,44.79,43.70,44.04,43.83,"75,794,700"
2936,"Sep 6, 2013",43.09,44.61,42.40,43.95,43.74,"117,535,700"
2937,"Sep 5, 2013",41.79,42.77,41.77,42.66,42.46,"50,035,400"
2938,"Sep 4, 2013",42.01,42.17,41.44,41.78,41.58,"42,581,900"
2939,"Sep 3, 2013",41.84,42.16,41.51,41.87,41.67,"48,774,900"
2940,"Aug 30, 2013",42.02,42.26,41.06,41.29,41.10,"67,735,100"
2941,"Aug 29, 2013",40.89,41.78,40.80,41.28,41.09,"58,303,400"
2942,"Aug 28, 2013",39.96,40.85,39.88,40.55,40.36,"57,918,200"
2943,"Aug 27, 2013",40.68,41.20,39.42,39.64,39.45,"72,695,100"
2944,"Aug 26, 2013",40.90,41.94,40.62,41.34,41.15,"94,162,400"
2945,"Aug 23, 2013",39.00,40.63,38.93,40.55,40.36,"86,442,300"
2946,"Aug 22, 2013",38.37,38.75,38.34,38.55,38.37,"21,931,200"
2947,"Aug 21, 2013",38.38,38.85,38.15,38.32,38.14,"46,116,900"
2948,"Aug 20, 2013",38.35,38.58,37.69,38.41,38.23,"57,995,200"
2949,"Aug 19, 2013",37.43,38.28,37.14,37.81,37.63,"57,609,600"
2950,"Aug 16, 2013",36.97,37.49,36.90,37.08,36.91,"45,840,800"
2951,"Aug 15, 2013",36.36,37.07,36.02,36.56,36.39,"56,521,100"
2952,"Aug 14, 2013",36.83,37.55,36.62,36.65,36.48,"48,423,900"
2953,"Aug 13, 2013",38.24,38.32,36.77,37.02,36.85,"65,379,200"
2954,"Aug 12, 2013",38.20,38.50,38.10,38.22,38.04,"31,161,000"
2955,"Aug 9, 2013",38.59,38.74,38.01,38.50,38.32,"43,532,300"
2956,"Aug 8, 2013",39.13,39.19,38.43,38.54,38.36,"41,301,000"
2957,"Aug 7, 2013",38.61,38.94,37.70,38.87,38.69,"68,854,800"
2958,"Aug 6, 2013",39.11,39.25,37.94,38.55,38.37,"63,950,800"
2959,"Aug 5, 2013",38.43,39.32,38.25,39.19,39.01,"79,994,800"
2960,"Aug 2, 2013",37.66,38.49,37.50,38.05,37.87,"73,058,500"
2961,"Aug 1, 2013",37.30,38.29,36.92,37.49,37.31,"106,066,500"
2962,"Jul 31, 2013",37.96,38.31,36.33,36.80,36.63,"154,828,700"
2963,"Jul 30, 2013",35.65,37.96,35.32,37.63,37.45,"173,582,800"
2964,"Jul 29, 2013",34.07,35.63,34.01,35.43,35.26,"124,718,800"
2965,"Jul 26, 2013",33.77,34.73,33.56,34.01,33.85,"136,028,900"
2966,"Jul 25, 2013",33.54,34.88,32.75,34.36,34.20,"365,457,900"
2967,"Jul 24, 2013",26.32,26.53,26.05,26.51,26.39,"82,635,600"
2968,"Jul 23, 2013",26.10,26.30,25.97,26.13,26.01,"28,221,600"
2969,"Jul 22, 2013",25.99,26.13,25.72,26.05,25.93,"27,526,300"
2970,"Jul 19, 2013",25.82,26.11,25.60,25.88,25.76,"46,539,700"
2971,"Jul 18, 2013",26.75,26.77,26.12,26.18,26.06,"24,806,900"
2972,"Jul 17, 2013",26.37,26.78,26.30,26.65,26.52,"21,518,500"
2973,"Jul 16, 2013",26.39,26.75,26.01,26.32,26.20,"30,817,600"
2974,"Jul 15, 2013",25.93,26.43,25.65,26.28,26.16,"24,234,000"
2975,"Jul 12, 2013",25.74,25.93,25.55,25.91,25.79,"16,537,900"
2976,"Jul 11, 2013",25.96,26.00,25.45,25.81,25.69,"26,777,400"
2977,"Jul 10, 2013",25.58,25.83,25.47,25.80,25.68,"26,721,800"
2978,"Jul 9, 2013",25.07,25.49,25.03,25.48,25.36,"30,387,900"
2979,"Jul 8, 2013",24.47,25.04,24.42,24.71,24.59,"27,064,600"
2980,"Jul 5, 2013",24.65,24.66,24.20,24.37,24.26,"20,229,500"
2981,"Jul 3, 2013",24.22,24.71,24.15,24.52,24.40,"10,404,400"
2982,"Jul 2, 2013",24.70,24.77,24.30,24.41,24.30,"18,394,100"
2983,"Jul 1, 2013",24.97,25.06,24.62,24.81,24.69,"20,582,200"
2984,"Jun 28, 2013",24.68,24.98,24.42,24.88,24.76,"96,778,900"
2985,"Jun 27, 2013",24.24,24.84,24.21,24.66,24.54,"34,694,100"
2986,"Jun 26, 2013",24.51,24.65,23.99,24.16,24.05,"29,890,300"
2987,"Jun 25, 2013",24.14,24.43,24.04,24.25,24.14,"24,713,200"
2988,"Jun 24, 2013",23.95,24.11,23.38,23.94,23.83,"40,626,000"
2989,"Jun 21, 2013",24.59,24.70,24.05,24.53,24.41,"45,833,900"
2990,"Jun 20, 2013",24.28,24.75,23.65,23.90,23.79,"42,765,600"
2991,"Jun 19, 2013",24.20,25.19,24.10,24.31,24.20,"31,790,600"
2992,"Jun 18, 2013",24.09,24.69,24.08,24.21,24.10,"36,709,100"
2993,"Jun 17, 2013",23.91,24.25,23.75,24.02,23.91,"33,664,500"
2994,"Jun 14, 2013",23.56,23.89,23.26,23.63,23.52,"30,677,100"
2995,"Jun 13, 2013",23.72,23.83,23.27,23.73,23.62,"31,189,300"
2996,"Jun 12, 2013",24.16,24.26,23.58,23.77,23.66,"26,445,800"
2997,"Jun 11, 2013",24.03,24.35,24.00,24.03,23.92,"29,885,900"
2998,"Jun 10, 2013",24.06,24.60,23.99,24.33,24.22,"58,393,000"
2999,"Jun 7, 2013",23.03,23.40,22.86,23.29,23.18,"38,699,200"
3000,"Jun 6, 2013",22.99,23.09,22.67,22.97,22.86,"31,260,700"
3001,"Jun 5, 2013",23.35,23.71,22.79,22.90,22.79,"53,819,700"
3002,"Jun 4, 2013",23.89,23.93,23.32,23.52,23.41,"34,760,800"
3003,"Jun 3, 2013",24.27,24.32,23.71,23.85,23.74,"35,733,800"
3004,"May 31, 2013",24.63,24.95,24.27,24.35,24.24,"35,925,000"
3005,"May 30, 2013",24.13,24.78,23.93,24.55,24.43,"60,733,200"
3006,"May 29, 2013",23.79,23.81,23.26,23.32,23.21,"64,237,800"
3007,"May 28, 2013",24.54,24.54,23.92,24.10,23.99,"50,079,700"
3008,"May 24, 2013",24.97,24.97,24.08,24.31,24.20,"58,727,900"
3009,"May 23, 2013",24.80,25.53,24.77,25.06,24.94,"37,663,100"
3010,"May 22, 2013",25.65,25.85,24.92,25.16,25.04,"45,314,500"
3011,"May 21, 2013",25.87,26.08,25.59,25.66,25.54,"26,261,300"
3012,"May 20, 2013",26.18,26.19,25.69,25.76,25.64,"42,402,900"
3013,"May 17, 2013",26.40,26.60,26.20,26.25,26.13,"29,462,700"
3014,"May 16, 2013",26.48,26.55,25.90,26.13,26.01,"35,499,100"
3015,"May 15, 2013",26.92,26.99,26.40,26.60,26.48,"30,299,800"
3016,"May 14, 2013",26.89,27.28,26.82,27.07,26.94,"24,930,300"
3017,"May 13, 2013",26.60,27.33,26.53,26.82,26.69,"29,068,800"
3018,"May 10, 2013",27.14,27.30,26.57,26.68,26.55,"30,847,100"
3019,"May 9, 2013",27.08,27.55,26.85,27.04,26.91,"33,457,200"
3020,"May 8, 2013",26.88,27.30,26.65,27.12,26.99,"34,654,900"
3021,"May 7, 2013",27.55,27.85,26.85,26.89,26.76,"41,259,100"
3022,"May 6, 2013",28.33,28.46,27.48,27.57,27.44,"43,939,400"
3023,"May 3, 2013",29.04,29.07,28.15,28.31,28.18,"58,506,400"
3024,"May 2, 2013",28.01,29.02,27.98,28.97,28.83,"104,257,000"
3025,"May 1, 2013",27.85,27.92,27.31,27.43,27.30,"64,567,600"
3026,"Apr 30, 2013",27.13,27.85,27.01,27.77,27.64,"36,245,700"
3027,"Apr 29, 2013",27.16,27.41,26.86,26.98,26.85,"29,201,100"
3028,"Apr 26, 2013",26.60,27.62,26.60,26.85,26.72,"33,018,000"
3029,"Apr 25, 2013",26.07,26.40,26.00,26.14,26.02,"17,150,000"
3030,"Apr 24, 2013",25.93,26.40,25.80,26.11,25.99,"19,729,900"
3031,"Apr 23, 2013",26.22,26.33,25.77,25.98,25.86,"25,191,500"
3032,"Apr 22, 2013",25.81,26.36,25.70,25.97,25.85,"25,687,600"
